,DOI,Publisher,prefix,publisher_name
13214,10.4324/9781315630595,Routledge,10.4324,Informa UK Limited
13215,10.4324/9781315567891,Ashgate Publishing,10.4324,Informa UK Limited
13216,10.1007/978-3-319-99948-7_3,Springer International Publishing,10.1007,Springer Science and Business Media LLC
13217,10.24908/ss.v17i3/4.8637,Queen's University Library,10.24908,Queen's University Library
13218,10.4324/9780203758397,Routledge,10.4324,Informa UK Limited
13219,10.7228/manchester/9780719097225.001.0001,Manchester University Press,10.7228,Manchester University Press
13220,10.1093/acprof:oso/9780199844814.001.0001,Oxford University Press,10.1093,Oxford University Press (OUP)
13221,10.4337/9781781003862,Edward Elgar Publishing,10.4337,Edward Elgar Publishing
13222,10.1177/0042098018810306,Sage,10.1177,SAGE Publications
13223,10.1016/j.scitotenv.2019.135014,Elsevier BV,10.1016,Elsevier BV
13224,10.5871/bacad/9780197266380.003.0010,British Academy,10.5871,British Academy
13225,10.1002/anie.201406668,Wiley - V C H Verlag GmbH & Co. KGaA,10.1002,Wiley
13226,10.1002/anie.201406668,Wiley - V C H Verlag GmbH & Co. KGaA,10.1002,Wiley
13227,10.1038/nclimate2614,Springer Science and Business Media LLC,10.1038,Springer Science and Business Media LLC
13228,10.1016/j.oceaneng.2018.11.011,Elservier,10.1016,Elsevier BV
13229,10.1073/pnas.1312575110,National Academy of Sciences,10.1073,Proceedings of the National Academy of Sciences
13230,10.1063/1.4978808,American Institute of Physics,10.1063,AIP Publishing
13231,10.2307/j.ctvh1dgpp,Oxbow Books,10.2307,JSTOR
13232,10.4324/9781315722191,Routledge,10.4324,Informa UK Limited
13233,10.1086/705888,University of Chicago Press,10.1086,University of Chicago Press
13234,10.4324/9781351254687,Routledge,10.4324,Informa UK Limited
13235,10.1093/oso/9780198833604.001.0001,Oxford University Press,10.1093,Oxford University Press (OUP)
13236,10.1075/la.229.13ber,John Benjamins Publishing Company,10.1075,John Benjamins Publishing Company
13237,10.4324/9781315593036,Ashgate Publishing,10.4324,Informa UK Limited
13238,10.1145/2623330.2623351,ACM,10.1145,Association for Computing Machinery (ACM)
13239,10.1016/j.jet.2018.09.005,Elsevier BV,10.1016,Elsevier BV
13240,10.1017/S0026749X17000932,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13241,10.1016/j.jfs.2016.09.006,Elsevier,10.1016,Elsevier BV
13242,10.4324/9780203381649,Routledge,10.4324,Informa UK Limited
13243,10.1057/978-1-349-95284-7_14,Palgrave Macmillan UK,10.1057,Springer Science and Business Media LLC
13244,10.3390/aerospace5040109,MDPI,10.3390,MDPI AG
13245,10.4324/9780429329500,Routledge,10.4324,Informa UK Limited
13246,10.1093/rfs/hhu063,Oxford University Press,10.1093,Oxford University Press (OUP)
13247,10.26530/oapen_625897,Austrian Academy of Sciences Press,10.26530,OAPEN Foundation
13248,10.1016/S0140-6736(16)30442-1,Lancet Publishing Group,10.1016,Elsevier BV
13249,10.1016/j.neucom.2017.01.044,Elsevier BV,10.1016,Elsevier BV
13250,10.1109/TIP.2017.2666042,IEEE,10.1109,Institute of Electrical and Electronics Engineers (IEEE)
13251,10.1109/tvcg.2016.2598589,Institute of Electrical and Electronics Engineers (IEEE),10.1109,Institute of Electrical and Electronics Engineers (IEEE)
13252,10.1007/s11222-019-09863-3,Springer,10.1007,Springer Science and Business Media LLC
13253,10.1007/s00209-015-1575-8,Springer,10.1007,Springer Science and Business Media LLC
13254,10.1111/1467-8365.12454,Wiley,10.1111,Wiley
13255,10.1007/978-3-030-32652-4,Palgrave Macmillan,10.1007,Springer Science and Business Media LLC
13256,10.1016/j.ndteint.2015.05.005,Elsevier Sci Ltd.,10.1016,Elsevier BV
13257,10.1080/01419870.2018.1557728,Taylor and Francis,10.1080,Informa UK Limited
13258,10.5040/9781782256595.ch-009,Bloomsbury Publishing,10.5040,Bloomsbury Academic
13259,10.1016/j.jctb.2017.09.012,Elsevier,10.1016,Elsevier BV
13260,10.1093/oso/9780190254971.003.0014,OUP USA,10.1093,Oxford University Press (OUP)
13261,10.5040/9781501316555,Bloomsbury Academic,10.5040,Bloomsbury Academic
13262,10.1093/acprof:oso/9780198719038.001.0001,Oxford University Press,10.1093,Oxford University Press (OUP)
13263,10.22269/190730,Design History Foundation,10.22269,Places Journal
13264,10.4324/9781315170480,Routledge,10.4324,Informa UK Limited
13265,10.1017/cbo9781139108195,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13266,10.4324/9781315722344,"Routledge, Taylor & Francis Group",10.4324,Informa UK Limited
13267,10.7228/manchester/9780719099526.001.0001,Manchester University Press,10.7228,Manchester University Press
13268,10.1515/9780691201931,Princeton University Press,10.1515,Walter de Gruyter GmbH
13269,10.1057/978-1-137-56636-2_4,"Palgrave Macmillan, New York",10.1057,Springer Science and Business Media LLC
13270,10.1111/ecoj.12138,Wiley-Blackwell Publishing Ltd.,10.1111,Wiley
13271,10.3310/hta21220,National Institute for Health Research Health Technology Assessment programme,10.3310,National Institute for Health and Care Research
13272,10.1080/09692290.2014.916625,Taylor and Francis,10.1080,Informa UK Limited
13273,10.1057/978-1-137-57063-5_10,Palgrave Macmillan UK,10.1057,Springer Science and Business Media LLC
13274,10.1177/0266242614547827,Sage Publications Ltd.,10.1177,SAGE Publications
13275,10.5465/annals.2017.0093,Academy of Management,10.5465,Academy of Management
13276,10.1371/journal.pone.0134951,Public Library of Science (PLoS),10.1371,Public Library of Science (PLoS)
13277,10.1007/978-3-319-67961-7_15,Palgrave Macmillan,10.1007,Springer Science and Business Media LLC
13278,10.1093/oso/9780198797074.003.0012,Oxford University Press,10.1093,Oxford University Press (OUP)
13279,10.1080/03075079.2018.1445987,Taylor & Francis,10.1080,Informa UK Limited
13280,10.1163/9789004416543_010,Brill,10.1163,Brill
13281,10.1017/9781108303576.003,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13282,10.2307/j.ctvxbpgtg,Liverpool University Press,10.2307,JSTOR
13283,10.1080/03054985.2015.1031649,Routledge,10.1080,Informa UK Limited
13284,10.5772/intechopen.68614,IntechOpen,10.5772,IntechOpen
13285,10.1287/orsc.2015.0968,Institute for Operations Research and the Management Sciences (I N F O R M S),10.1287,Institute for Operations Research and the Management Sciences (INFORMS)
13286,10.17351/ests2019.274,The Society for Social Studies of Science,10.17351,Society for Social Studies of Science (4S)
13287,10.1504/IJWBC.2017.082717,Inderscience Publishers,10.1504,Inderscience Publishers
13288,10.1017/SSO9781107775572.002,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13289,10.1017/9780511777264,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13290,10.1515/pophzn-2015-0009,Oxford Institute of Population Ageing,10.1515,Walter de Gruyter GmbH
13291,10.1080/00751634.2016.1189253,Routledge,10.1080,Informa UK Limited
13292,10.5040/9781509919611,Hart Publishing,10.5040,Bloomsbury Academic
13293,10.1093/imrn/rnv251,Oxford University Press,10.1093,Oxford University Press (OUP)
13294,10.1080/01446193.2016.1248988,Taylor & Francis,10.1080,Informa UK Limited
13295,10.1017/9781108161091.004,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13296,10.1002/berj.3158,Routledge,10.1002,Wiley
13297,10.1002/smj.3254,John Wiley & Sons Ltd.,10.1002,Wiley
13298,10.1136/bmjopen-2016-014650,BMJ Group,10.1136,BMJ
13299,10.1111/cdev.12671,"Wiley-Blackwell Publishing, Inc.",10.1111,Wiley
13300,10.1111/ecoj.12170,Wiley-Blackwell Publishing Ltd.,10.1111,Wiley
13301,10.1177/0964663918764794,Sage,10.1177,SAGE Publications
13302,10.1108/PR-11-2016-0294,Emerald,10.1108,Emerald
13303,10.1111/joop.12168,John Wiley & Sons Ltd.,10.1111,Wiley
13304,10.1080/14780038.2017.1314577,Taylor and Francis,10.1080,Informa UK Limited
13305,10.1080/1369118X.2014.952318,Taylor & Francis,10.1080,Informa UK Limited
13306,10.4324/9781351009805,Routledge,10.4324,Informa UK Limited
13307,10.1075/lal.35.04gol,John Benjamins Publishing Company,10.1075,John Benjamins Publishing Company
13308,10.1515/9781400887897,Princeton University Press,10.1515,Walter de Gruyter GmbH
13309,10.4324/9781351103879-17,Routledge,10.4324,Informa UK Limited
13310,10.1093/oso/9780198823810.001.0001,Oxford University Press (OUP),10.1093,Oxford University Press (OUP)
13311,10.1093/oxfordhb/9780199927142.013.28,Oxford University Press,10.1093,Oxford University Press (OUP)
13312,10.3390/arts8010031,MDPI,10.3390,MDPI AG
13313,10.1057/978-1-137-52536-9,Palgrave,10.1057,Springer Science and Business Media LLC
13314,10.1007/978-3-319-76738-3,Palgrave Macmillan,10.1007,Springer Science and Business Media LLC
13315,10.1515/9783110677522-011,De Gruyter,10.1515,Walter de Gruyter GmbH
13316,10.1016/j.jbusvent.2018.09.006,Elsevier,10.1016,Elsevier BV
13317,10.1177/0263276419826276,Sage Publications Ltd.,10.1177,SAGE Publications
13318,10.1177/0032321718807379,SAGE Publications,10.1177,SAGE Publications
13319,10.4324/9780203074121,Routledge,10.4324,Informa UK Limited
13320,10.1111/jaac.12404,John Wiley & Sons Ltd.,10.1111,Wiley
13321,10.1093/oso/9780190914721.001.0001,Oxford University Press (OUP),10.1093,Oxford University Press (OUP)
13322,10.1007/978-3-030-39947-4,Palgrave Macmillan,10.1007,Springer Science and Business Media LLC
13323,10.4324/9781351055987,Routledge,10.4324,Informa UK Limited
13324,10.1037/xge0000755,American Psychological Association,10.1037,American Psychological Association (APA)
13325,10.5040/9781501319051,Bloomsbury Academic,10.5040,Bloomsbury Academic
13326,10.5040/9781501319051,Bloomsbury Academic,10.5040,Bloomsbury Academic
13327,10.1017/9781108645997.005,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13328,10.1093/oso/9780198779667.003.0003,Oxford University Press,10.1093,Oxford University Press (OUP)
13329,10.1111/bjir.12242,Wiley-Blackwell Publishing Ltd.,10.1111,Wiley
13330,10.3998/mpub.8772004,University of Michigan Press,10.3998,University of Michigan Library
13331,10.17705/1jais.00509,Association of Information Systems,10.17705,Association for Information Systems
13332,10.1080/14735970.2016.1191930,Taylor & Francis,10.1080,Informa UK Limited
13333,10.1016/j.concog.2019.102819,Elsevier BV,10.1016,Elsevier BV
13334,10.1075/pbns.264.09had,John Benjamins,10.1075,John Benjamins Publishing Company
13335,10.1017/9781108500319,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13336,10.5465/amr.2013.0154,Academy of Management,10.5465,Academy of Management
13337,10.5871/bacad/9780197265734.001.0001,Oxford University Press,10.5871,British Academy
13338,10.1007/978-3-030-19601-1_12,Palgrave,10.1007,Springer Science and Business Media LLC
13339,10.5465/amj.2012.1004,Academy of Management,10.5465,Academy of Management
13340,10.2307/j.ctvswx8bm.18,Amsterdam University Press,10.2307,JSTOR
13341,10.1093/oso/9780198836995.003.0004,Oxford University Press,10.1093,Oxford University Press (OUP)
13342,10.1007/s10956-018-9741-5,Springer,10.1007,Springer Science and Business Media LLC
13343,10.1080/03085147.2016.1213985,Routledge,10.1080,Informa UK Limited
13344,10.6069/9780295745817.s01,University of Washington Press,10.6069,
13345,10.14321/j.ctv1fxmf1.8,Michigan State University Press,10.14321,Michigan State University Press
13346,10.1093/icc/dty058,Oxford Journals,10.1093,Oxford University Press (OUP)
13347,10.1080/03003930.2019.1619554,"Routledge Journals, Taylor and Fancis Ltd",10.1080,Informa UK Limited
13348,10.1017/lis.2018.5,Society for Libyan Studies,10.1017,Cambridge University Press (CUP)
13349,10.1007/s10551-017-3727-8,Springer,10.1007,Springer Science and Business Media LLC
13350,10.3726/978-3-0353-0827-3,Peter Lang UK,10.3726,"Peter Lang, International Academic Publishers"
13351,10.5040/9781509919031.ch-007,Hart,10.5040,Bloomsbury Academic
13352,10.1093/acprof:oso/9780198747079.003.0004,Oxford University Press,10.1093,Oxford University Press (OUP)
13353,10.1093/acprof:oso/9780198747079.003.0016,Oxford University Press,10.1093,Oxford University Press (OUP)
13354,10.1177/1097184X14553056,Sage,10.1177,SAGE Publications
13355,10.1177/1462474517751911,Sage,10.1177,SAGE Publications
13356,10.4337/9781786431172.00009,Edward Elgar,10.4337,Edward Elgar Publishing
13357,10.1080/09692290.2018.1459781,Taylor and Francis,10.1080,Informa UK Limited
13358,10.14325/mississippi/9781628462005.001.0001,University Press of Mississippi,10.14325,University Press of Mississippi
13359,10.1093/oso/9780198836254.001.0001,Oxford University Press,10.1093,Oxford University Press (OUP)
13360,10.1037/xge0000245,American Psychological Association,10.1037,American Psychological Association (APA)
13361,10.1111/joms.12146,Wiley-Blackwell Publishing Ltd.,10.1111,Wiley
13362,10.1016/j.jeoa.2020.100264,Elsevier BV,10.1016,Elsevier BV
13363,10.1186/s12873-017-0145-2,BioMed Central Ltd.,10.1186,Springer Science and Business Media LLC
13364,10.30861/9781407355504,BAR publishing,10.30861,BAR Publishing
13365,10.1016/j.chb.2017.08.036,Elsevier BV,10.1016,Elsevier BV
13366,10.1017/9781108297721,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13367,10.1093/pastj/gtu034,Oxford University Press,10.1093,Oxford University Press (OUP)
13368,10.1163/9789004434356_003,Brill,10.1163,Brill
13369,10.1017/S003181911400028X,Cambridge Journals,10.1017,Cambridge University Press (CUP)
13370,10.1007/s10551-013-1633-2,Springer,10.1007,Springer Science and Business Media LLC
13371,10.1163/9789004397767_006,Brill,10.1163,Brill
13372,10.1177/1094428116669818,Sage,10.1177,SAGE Publications
13373,10.1038/ncomms15451,Nature Publishing Group,10.1038,Springer Science and Business Media LLC
13374,10.1038/ncomms15451,Nature Publishing Group,10.1038,Springer Science and Business Media LLC
13375,10.5040/9780567680198.0010,Bloomsbury Publishing,10.5040,Bloomsbury Academic
13376,10.1093/oso/9780198825265.001.0001,Oxford University Press,10.1093,Oxford University Press (OUP)
13377,10.1111/jir.12536,Wiley,10.1111,Wiley
13378,10.3726/b12613,Peter Lang,10.3726,"Peter Lang, International Academic Publishers"
13379,10.1111/chso.12149,Wiley,10.1111,Wiley
13380,10.1007/978-3-319-63679-5_3,Palgrave Macmillan,10.1007,Springer Science and Business Media LLC
13381,10.1093/applin/amz014,Oxford Journals,10.1093,Oxford University Press (OUP)
13382,10.1108/978-1-78769-139-120191002,Emerald Publishing,10.1108,Emerald
13383,10.1111/hex.12475,Blackwell Publishing,10.1111,Wiley
13384,10.1145/2785830.2785835,ACM,10.1145,Association for Computing Machinery (ACM)
13385,10.1016/j.appet.2018.06.018,Elsevier BV,10.1016,Elsevier BV
13386,10.1093/oso/9780198823841.003.0001,Oxford University Press,10.1093,Oxford University Press (OUP)
13387,10.1177/1464884917746560,SAGE Publications,10.1177,SAGE Publications
13388,10.1080/02640414.2018.1514165,Taylor and Francis Group,10.1080,Informa UK Limited
13389,10.1177/1354066113509115,Sage Publications Ltd.,10.1177,SAGE Publications
13390,10.1371/journal.pone.0239666,Public Library of Science,10.1371,Public Library of Science (PLoS)
13391,10.18356/754ee78a-en,United Nations Conference on Trade and Development,10.18356,United Nations Publications
13392,10.1017/9781108873994.002,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13393,10.1017/S0140525X17000012,Cambridge Journals,10.1017,Cambridge University Press (CUP)
13394,10.4337/9781782549451,Edward Elgar Publishing,10.4337,Edward Elgar Publishing
13395,10.1007/978-94-6300-103-8_9,SensePublishers,10.1007,Springer Science and Business Media LLC
13396,10.5040/9781474280020,Bloomsbury Academic,10.5040,Bloomsbury Academic
13397,10.1080/07352166.2018.1490152,Informa UK Limited,10.1080,Informa UK Limited
13398,10.1017/9781108551069.004,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13399,10.1007/978-3-319-97574-0_4,Palgrave Macmillan,10.1007,Springer Science and Business Media LLC
13400,10.1177/0162243915574602,Sage Publications Ltd.,10.1177,SAGE Publications
13401,10.1017/9781316338025,Cambridge University Press,10.1017,Cambridge University Press (CUP)
13402,10.1007/978-3-658-28988-1_2,Springer,10.1007,Springer Science and Business Media LLC
13403,10.1080/03087298.2020.1827832,Taylor & Francis,10.1080,Informa UK Limited
13404,10.1111/hojo.12342,Wiley,10.1111,Wiley
13405,10.30965/9783957437310_009,Brill,10.30965,Brill Deutschland GmbH
13406,10.1177/0191453719876978,Sage,10.1177,SAGE Publications
13407,10.1057/978-1-137-59001-5,Palgrave Macmillan Ltd.,10.1057,Springer Science and Business Media LLC
13408,10.5040/9781474226332,Bloomsbury,10.5040,Bloomsbury Academic
13409,10.5040/9781474252089,Bloomsbury Academic,10.5040,Bloomsbury Academic
13410,10.1016/j.jwb.2018.07.008,Elsevier,10.1016,Elsevier BV
13411,10.1093/oso/9780198838494.003.0002,Oxford University Press,10.1093,Oxford University Press (OUP)
13412,10.1073/pnas.1511706112,Proceedings of the National Academy of Sciences,10.1073,Proceedings of the National Academy of Sciences
13413,10.1038/nature15757,Nature Publishing Group,10.1038,Springer Science and Business Media LLC
